SAMPN,PERNO,APURP1,MODE,ARR_HR,XCORD,YCORD,INCOM,AGE
1133036,2,22.0,5.0,8,-122.451294,37.636676,10,42
1133036,2,1.0,5.0,8,-122.449728,37.642302,10,42
1133036,2,22.0,5.0,14,-122.451294,37.636676,10,42
1133036,2,22.0,5.0,14,-122.460725,37.644293,10,42
1133036,2,22.0,5.0,15,-122.449728,37.642302,10,42
1133036,2,9.0,5.0,15,-122.473785,37.680932,10,42
1133036,2,27.0,5.0,16,-122.465945,37.678462,10,42
1133036,2,27.0,5.0,17,-122.4682371,37.65047379999999,10,42
1133036,2,1.0,5.0,17,-122.449728,37.642302,10,42
1133036,2,27.0,5.0,20,-122.40321090000002,37.6423213,10,42
1133036,2,1.0,5.0,21,-122.449728,37.642302,10,42
1133036,3,1.0,6.0,3,-122.449728,37.642302,10,13
1133036,3,17.0,5.0,8,-122.460725,37.644293,10,13
1133036,3,5.0,5.0,15,-122.449728,37.642302,10,13
1133036,4,1.0,6.0,3,-122.449728,37.642302,10,12
1133036,4,17.0,5.0,8,-122.460725,37.644293,10,12
1133036,4,1.0,5.0,15,-122.449728,37.642302,10,12
1133036,5,1.0,6.0,3,-122.449728,37.642302,10,8
1133036,5,22.0,5.0,8,-122.460725,37.644293,10,8
1133036,5,17.0,5.0,8,-122.451294,37.636676,10,8
1133036,5,22.0,5.0,14,-122.460725,37.644293,10,8
1133036,5,1.0,5.0,15,-122.449728,37.642302,10,8
1143233,1,1.0,6.0,3,-122.459803,37.756018,10,49
1143233,1,22.0,5.0,7,-122.4998365,37.7754774,10,49
1143233,1,25.0,1.0,13,-111.8939331,40.7643266,10,49
1143233,2,1.0,6.0,3,-122.459803,37.756018,10,47
1143233,2,9.0,5.0,8,-122.4428981,37.7824779,10,47
1143233,2,22.0,5.0,18,-122.4947534,37.7478251,10,47
1143233,2,29.0,5.0,18,-122.47029,37.7366887,10,47
1143233,2,2.0,5.0,19,-122.459803,37.756018,10,47
1143233,3,1.0,6.0,3,-122.459803,37.756018,10,13
1143233,3,17.0,5.0,7,-122.4998365,37.7754774,10,13
1143233,3,34.0,1.0,15,-122.4947534,37.7478251,10,13
1143233,3,29.0,5.0,18,-122.47029,37.7366887,10,13
1143233,3,1.0,5.0,19,-122.459803,37.756018,10,13
1150210,1,1.0,6.0,3,-122.46776570000002,37.786398,10,39
1150210,1,34.0,3.0,7,-122.485148,37.7857459,10,39
1150210,1,1.0,3.0,7,-122.46776570000002,37.786398,10,39
1150210,1,22.0,5.0,8,-122.4401103,37.7918931,10,39
1150210,1,35.0,5.0,8,-122.447233,37.787399,10,39
1150210,1,29.0,5.0,9,-122.4472818,37.7881627,10,39
1150210,1,1.0,5.0,9,-122.46776570000002,37.786398,10,39
1150210,1,22.0,5.0,10,-122.447233,37.787399,10,39
1150210,1,22.0,5.0,10,-122.46776570000002,37.786398,10,39
1150210,1,31.0,5.0,11,-122.45882749999998,37.7974923,10,39
1150210,1,22.0,5.0,13,-122.46776570000002,37.786398,10,39
1150210,1,22.0,5.0,14,-122.4401103,37.7918931,10,39
1150210,1,22.0,5.0,14,-122.4930192,37.78368270000001,10,39
1150210,1,29.0,5.0,14,-122.3944783,37.7887927,10,39
1150210,1,1.0,5.0,16,-122.46776570000002,37.786398,10,39
1150210,2,1.0,6.0,3,-122.46776570000002,37.786398,10,42
1150210,3,1.0,6.0,3,-122.46776570000002,37.786398,10,6
1150210,3,17.0,5.0,8,-122.4401103,37.7918931,10,6
1150210,3,22.0,5.0,14,-122.4930192,37.78368270000001,10,6
1150210,3,29.0,5.0,14,-122.3944783,37.7887927,10,6
1150210,3,1.0,5.0,16,-122.46776570000002,37.786398,10,6
1150210,4,1.0,6.0,3,-122.46776570000002,37.786398,10,6
1150210,4,17.0,5.0,7,-122.4930192,37.78368270000001,10,6
1150210,4,29.0,5.0,14,-122.3944783,37.7887927,10,6
1150210,4,2.0,5.0,16,-122.46776570000002,37.786398,10,6
1150210,5,1.0,6.0,3,-122.46776570000002,37.786398,10,4
1150210,5,22.0,5.0,8,-122.4401103,37.7918931,10,4
1150210,5,17.0,5.0,8,-122.447233,37.787399,10,4
1150210,5,1.0,5.0,10,-122.46776570000002,37.786398,10,4
1150210,5,22.0,5.0,14,-122.4401103,37.7918931,10,4
1150210,5,22.0,5.0,14,-122.4930192,37.78368270000001,10,4
1150210,5,29.0,5.0,14,-122.3944783,37.7887927,10,4
1150210,5,2.0,5.0,16,-122.46776570000002,37.786398,10,4
1150476,3,1.0,6.0,3,-122.020733,37.54655,10,99
1150476,3,17.0,5.0,8,-122.001072,37.556047,10,99
1150476,3,1.0,5.0,14,-122.020733,37.54655,10,99
1152114,1,1.0,6.0,3,-121.9401939,37.40601470000001,10,36
1152114,1,9.0,5.0,10,-122.0710321,37.4130602,10,36
1152114,1,22.0,5.0,17,-122.04026,37.375346,10,36
1152114,1,37.0,5.0,18,-121.9857341,37.297312700000006,10,36
1152114,1,1.0,5.0,19,-121.9401939,37.40601470000001,10,36
1152114,2,1.0,6.0,3,-121.9401939,37.40601470000001,10,7
1152114,2,17.0,5.0,8,-122.04026,37.375346,10,7
1152114,2,37.0,5.0,18,-121.9857341,37.297312700000006,10,7
1152114,2,1.0,5.0,19,-121.9401939,37.40601470000001,10,7
1152114,3,1.0,6.0,3,-121.9401939,37.40601470000001,10,40
1152114,3,22.0,5.0,8,-122.04026,37.375346,10,40
1152114,3,37.0,5.0,8,-121.9857341,37.297312700000006,10,40
1152114,3,9.0,5.0,9,-121.953306,37.410277,10,40
1152114,3,1.0,5.0,18,-121.9401939,37.40601470000001,10,40
1153748,1,8.0,6.0,3,-122.424172,37.789587,10,75
1153748,1,25.0,5.0,12,-122.4218142,37.7905862,10,75
1153748,1,25.0,5.0,13,-122.4165962,37.791116,10,75
1153748,1,25.0,1.0,14,-122.457626,37.786046,10,75
1153748,1,9.0,1.0,15,-122.4165962,37.791116,10,75
1153748,1,1.0,5.0,19,-122.424172,37.789587,10,75
1157090,1,1.0,6.0,3,-122.46098700000002,38.268047,10,67
1157090,1,31.0,5.0,12,-122.4914205,38.2979158,10,67
1157090,1,27.0,5.0,12,-122.4612838,38.2922346,10,67
1157090,1,32.0,5.0,13,-122.473601,38.293351,10,67
1157090,1,1.0,5.0,15,-122.46098700000002,38.268047,10,67
1157090,1,31.0,5.0,18,-122.458956,38.288583,10,67
1157090,1,38.0,5.0,19,-122.458411,38.2883286,10,67
1157090,1,1.0,5.0,20,-122.46098700000002,38.268047,10,67
1159910,1,1.0,6.0,3,-122.1653093,38.0631118,10,59
1159910,1,10.0,5.0,8,-122.041626,37.9134104,10,59
1159910,1,29.0,5.0,17,-122.155659,38.054504,10,59
1159910,1,4.0,5.0,17,-122.1653093,38.0631118,10,59
1159910,2,1.0,6.0,3,-122.1653093,38.0631118,10,63
1159910,2,9.0,1.0,6,-122.378707,37.5972607,10,63
1159910,2,4.0,1.0,18,-122.1653093,38.0631118,10,63
1159910,3,1.0,6.0,3,-122.1653093,38.0631118,10,28
1159910,4,1.0,6.0,3,-122.1653093,38.0631118,10,22
1160945,1,1.0,6.0,3,-121.954055,37.134521,10,44
1160945,1,27.0,5.0,11,-121.95779679999998,37.2443153,10,44
1160945,1,26.0,5.0,12,-121.9564212,37.2484564,10,44
1160945,1,1.0,5.0,12,-121.954055,37.134521,10,44
1160945,1,22.0,3.0,13,-121.957959,37.1312396,10,44
1160945,1,1.0,3.0,14,-121.954055,37.134521,10,44
1160945,2,1.0,6.0,3,-121.954055,37.134521,10,41
1160945,2,22.0,5.0,8,-121.943328,37.125851,10,41
1160945,2,9.0,5.0,9,-122.0305188,37.33168720000001,10,41
1160945,2,31.0,3.0,11,-122.0336817,37.32281,10,41
1160945,2,9.0,3.0,12,-122.0305188,37.33168720000001,10,41
1160945,2,1.0,5.0,18,-121.954055,37.134521,10,41
1160945,3,1.0,6.0,3,-121.954055,37.134521,10,5
1160945,3,17.0,5.0,8,-121.943328,37.125851,10,5
1160945,3,1.0,1.0,14,-121.954055,37.134521,10,5
1160945,4,1.0,6.0,3,-121.954055,37.134521,10,4
1160945,4,27.0,5.0,11,-121.95779679999998,37.2443153,10,4
1160945,4,26.0,5.0,12,-121.9564212,37.2484564,10,4
1160945,4,1.0,5.0,12,-121.954055,37.134521,10,4
1160945,4,22.0,3.0,13,-121.957959,37.1312396,10,4
1160945,4,1.0,3.0,14,-121.954055,37.134521,10,4
1160945,5,1.0,6.0,3,-121.954055,37.134521,10,1
1160945,5,27.0,5.0,11,-121.95779679999998,37.2443153,10,1
1160945,5,26.0,5.0,12,-121.9564212,37.2484564,10,1
1160945,5,1.0,5.0,12,-121.954055,37.134521,10,1
1160945,5,22.0,3.0,13,-121.957959,37.1312396,10,1
1160945,5,1.0,3.0,14,-121.954055,37.134521,10,1
1162811,1,1.0,6.0,3,-121.958901,37.308269,10,65
1162811,1,26.0,5.0,13,-121.9801665,37.3030503,10,65
1162811,1,27.0,5.0,13,-121.9667685,37.2941278,10,65
1162811,1,2.0,5.0,14,-121.958901,37.308269,10,65
1162811,1,36.0,5.0,19,-122.0027983,37.521587,10,65
1162811,1,31.0,5.0,23,-122.006632,37.528227,10,65
1162811,1,1.0,5.0,1,-121.958901,37.308269,10,65
1162811,2,1.0,6.0,3,-121.958901,37.308269,10,56
1162811,2,9.0,5.0,8,-121.571089,37.035599,10,56
1162811,2,1.0,5.0,18,-121.958901,37.308269,10,56
1162811,2,36.0,5.0,19,-122.0027983,37.521587,10,56
1162811,2,31.0,5.0,23,-122.006632,37.528227,10,56
1162811,2,1.0,5.0,1,-121.958901,37.308269,10,56
1162811,3,1.0,6.0,3,-121.958901,37.308269,10,27
1162811,3,22.0,5.0,12,-122.299381,37.5632955,10,27
1162811,3,31.0,5.0,13,-122.2605111,37.506102,10,27
1162811,3,22.0,5.0,17,-122.299381,37.5632955,10,27
1162811,3,7.0,5.0,18,-121.958901,37.308269,10,27
1162811,3,36.0,5.0,19,-122.0027983,37.521587,10,27
1162811,3,31.0,5.0,23,-122.006632,37.528227,10,27
1162811,3,1.0,5.0,1,-121.958901,37.308269,10,27
1162897,1,1.0,6.0,3,-122.592986,38.244633,10,58
1162897,1,25.0,5.0,7,-122.612852,38.23057,10,58
1162897,1,25.0,5.0,9,-122.4281706,37.8056159,10,58
1162897,1,9.0,5.0,14,-122.61448,38.231468,10,58
1162897,1,25.0,5.0,17,-122.63770900000002,38.233798,10,58
1162897,1,1.0,5.0,19,-122.592986,38.244633,10,58
1162897,2,1.0,6.0,3,-122.592986,38.244633,10,62
1162897,2,30.0,5.0,9,-122.5875527,38.2330125,10,62
1162897,2,27.0,5.0,12,-122.666581,38.272226,10,62
1162897,2,27.0,5.0,13,-122.6278696,38.2503009,10,62
1162897,2,1.0,5.0,14,-122.592986,38.244633,10,62
1165648,1,1.0,6.0,3,-122.242463,37.825228,10,52
1165648,1,33.0,5.0,17,-122.4195313,37.7767281,10,52
1165648,1,22.0,5.0,20,-122.2509762,37.8223675,10,52
1165648,1,7.0,5.0,20,-122.242463,37.825228,10,52
1165648,2,1.0,6.0,3,-122.242463,37.825228,10,58
1165648,2,22.0,5.0,7,-122.2329558,37.8234908,10,58
1165648,2,9.0,5.0,7,-122.272425,37.804338,10,58
1165648,2,2.0,5.0,11,-122.242463,37.825228,10,58
1165648,2,23.0,5.0,12,-122.2528858,37.8262071,10,58
1165648,2,9.0,5.0,13,-122.272425,37.804338,10,58
1165648,2,1.0,5.0,16,-122.242463,37.825228,10,58
1165648,3,1.0,6.0,3,-122.242463,37.825228,10,17
1165648,3,17.0,5.0,7,-122.2329558,37.8234908,10,17
1165648,3,2.0,3.0,15,-122.242463,37.825228,10,17
1165648,3,33.0,5.0,17,-122.4195313,37.7767281,10,17
1165648,3,22.0,5.0,20,-122.2509762,37.8223675,10,17
1165648,3,5.0,5.0,20,-122.242463,37.825228,10,17
1169654,1,1.0,6.0,3,-121.956541,37.239636,10,67
1169654,1,30.0,5.0,14,-120.43317240000002,39.3203108,10,67
1169654,1,37.0,5.0,16,-119.794557,39.526372,10,67
1169654,1,30.0,5.0,18,-120.43317240000002,39.3203108,10,67
1169654,2,1.0,6.0,3,-121.956541,37.239636,10,62
1169654,2,30.0,5.0,14,-120.43317240000002,39.3203108,10,62
1169654,2,37.0,5.0,16,-119.794557,39.526372,10,62
1169654,2,30.0,5.0,18,-120.43317240000002,39.3203108,10,62
1170324,1,1.0,6.0,3,-122.434205,37.794057,10,46
1170324,1,32.0,5.0,7,-122.330447,37.571095,10,46
1170324,1,2.0,5.0,11,-122.434205,37.794057,10,46
1170324,1,34.0,5.0,12,-122.426995,37.791337,10,46
1170324,1,1.0,5.0,14,-122.434205,37.794057,10,46
1170324,1,22.0,5.0,14,-122.42174,37.778512,10,46
1170324,1,27.0,5.0,14,-122.4310124,37.7830665,10,46
1170324,1,1.0,5.0,16,-122.434205,37.794057,10,46
1170324,1,22.0,5.0,19,-122.42174,37.778512,10,46
1170324,1,2.0,5.0,19,-122.434205,37.794057,10,46
1170324,2,1.0,6.0,3,-122.434205,37.794057,10,47
1170324,2,1.0,1.0,13,-104.8707893,39.570052,10,47
1170324,3,1.0,6.0,3,-122.434205,37.794057,10,17
1170324,3,17.0,5.0,7,-122.4745861,37.72943720000001,10,17
1170324,3,27.0,5.0,16,-122.3484642,37.5774626,10,17
1170324,3,5.0,5.0,18,-122.434205,37.794057,10,17
1170324,4,1.0,6.0,3,-122.434205,37.794057,10,14
1170324,4,17.0,3.0,7,-122.4339294,37.7944204,10,14
1170324,4,8.0,3.0,14,-122.434205,37.794057,10,14
1170324,4,35.0,5.0,14,-122.42174,37.778512,10,14
1170324,4,2.0,5.0,19,-122.434205,37.794057,10,14
1173867,1,1.0,6.0,3,-122.23033,38.304925,10,59
1173867,2,1.0,6.0,3,-122.23033,38.304925,10,59
1173867,2,27.0,5.0,17,-122.28872520000002,38.2977138,10,59
1173867,2,27.0,5.0,18,-122.3022131,38.2957046,10,59
1173867,2,8.0,5.0,20,-122.23033,38.304925,10,59
1173867,3,1.0,6.0,3,-122.23033,38.304925,10,18
1173867,3,17.0,5.0,7,-122.321649,38.329782,10,18
1173867,3,30.0,5.0,8,-122.304778,38.297405,10,18
1173867,3,20.0,5.0,9,-122.321649,38.329782,10,18
1173867,3,30.0,5.0,9,-122.3158751,38.3099606,10,18
1173867,3,17.0,5.0,10,-122.321649,38.329782,10,18
1173867,3,31.0,5.0,17,-122.28638829999998,38.3242332,10,18
1173867,3,27.0,5.0,18,-122.3022131,38.2957046,10,18
1173867,3,37.0,5.0,20,-122.30904440000002,38.327242,10,18
1173867,3,1.0,5.0,23,-122.23033,38.304925,10,18
1187427,1,1.0,6.0,3,-122.15833,37.857028,10,43
1187427,1,22.0,5.0,7,-122.152782,37.84555200000001,10,43
1187427,1,6.0,5.0,8,-122.15833,37.857028,10,43
1187427,1,39.0,1.0,9,-122.2677606,37.8703463,10,43
1187427,1,23.0,3.0,9,-122.2677606,37.8703463,10,43
1187427,1,9.0,3.0,9,-122.268219,37.869941,10,43
1187427,1,31.0,3.0,12,-122.2674784,37.8670591,10,43
1187427,1,23.0,3.0,13,-122.2677585,37.8682907,10,43
1187427,1,9.0,3.0,13,-122.268219,37.869941,10,43
1187427,1,1.0,1.0,18,-122.15833,37.857028,10,43
1187427,2,1.0,6.0,3,-122.15833,37.857028,10,6
1187427,2,17.0,5.0,7,-122.152782,37.84555200000001,10,6
1187427,2,3.0,5.0,14,-122.15833,37.857028,10,6
1187427,2,22.0,5.0,18,-122.183582,37.878518,10,6
1187427,2,2.0,5.0,18,-122.15833,37.857028,10,6
1187427,3,1.0,6.0,3,-122.15833,37.857028,10,6
1187427,3,17.0,5.0,7,-122.152782,37.84555200000001,10,6
1187427,3,3.0,5.0,14,-122.15833,37.857028,10,6
1187427,3,22.0,5.0,18,-122.183582,37.878518,10,6
1187427,3,2.0,5.0,18,-122.15833,37.857028,10,6
1187427,4,1.0,6.0,3,-122.15833,37.857028,10,43
1187427,4,22.0,5.0,8,-122.183582,37.878518,10,43
1187427,4,38.0,5.0,9,-122.152782,37.84555200000001,10,43
1187427,4,6.0,5.0,9,-122.15833,37.857028,10,43
1187427,4,27.0,5.0,13,-122.1310471,37.8355969,10,43
1187427,4,22.0,5.0,13,-122.152782,37.84555200000001,10,43
1187427,4,6.0,5.0,14,-122.15833,37.857028,10,43
1187427,4,22.0,5.0,18,-122.183582,37.878518,10,43
1187427,4,2.0,5.0,18,-122.15833,37.857028,10,43
1187427,4,35.0,5.0,21,-122.126605,37.861224,10,43
1187427,4,29.0,5.0,21,-122.125698,37.8565479,10,43
1187427,4,1.0,5.0,22,-122.15833,37.857028,10,43
1253990,1,1.0,6.0,3,-122.503095,37.912711,10,42
1253990,1,35.0,5.0,10,-122.534266,37.938751,10,42
1253990,1,27.0,5.0,12,-122.52258700000002,37.945576,10,42
1253990,1,1.0,5.0,12,-122.503095,37.912711,10,42
1253990,2,1.0,6.0,3,-122.503095,37.912711,10,44
1253990,2,22.0,3.0,9,-122.503274,37.915175,10,44
1253990,2,6.0,3.0,9,-122.503095,37.912711,10,44
1253990,2,22.0,5.0,12,-122.503274,37.915175,10,44
1253990,2,1.0,5.0,12,-122.503095,37.912711,10,44
1253990,2,32.0,5.0,18,-122.5183932,37.9341951,10,44
1253990,2,1.0,5.0,19,-122.503095,37.912711,10,44
1253990,3,1.0,6.0,3,-122.503095,37.912711,10,6
1253990,4,1.0,6.0,3,-122.503095,37.912711,10,4
1253990,4,17.0,3.0,9,-122.503274,37.915175,10,4
1253990,4,8.0,5.0,12,-122.503095,37.912711,10,4
1266311,1,1.0,6.0,3,-122.467088,38.509089,10,50
1266311,1,29.0,3.0,12,-122.467222,38.502968,10,50
1266311,1,2.0,3.0,12,-122.467088,38.509089,10,50
