SAMPN,PERNO,APURP1,MODE,ARR_HR,XCORD,YCORD,INCOM,AGE
1065929,1,1.0,6.0,3,-122.230194,37.812821,9,59
1065929,2,1.0,6.0,3,-122.230194,37.812821,9,63
1065929,2,9.0,5.0,8,-122.237623,38.102993,9,63
1065929,2,29.0,5.0,10,-122.2388091,38.1098648,9,63
1065929,2,9.0,5.0,11,-122.237623,38.102993,9,63
1065929,2,1.0,5.0,17,-122.230194,37.812821,9,63
1119016,1,1.0,6.0,3,-122.153627,37.44337700000001,9,60
1119016,1,28.0,3.0,11,-122.1593066,37.4423571,9,60
1119016,1,1.0,3.0,12,-122.153627,37.44337700000001,9,60
1119016,1,31.0,2.0,13,-122.166895,37.426167,9,60
1119016,1,28.0,2.0,15,-122.1606263,37.4467557,9,60
1119016,1,1.0,2.0,15,-122.153627,37.44337700000001,9,60
1119016,1,22.0,5.0,18,-122.15771200000002,37.437397,9,60
1119016,1,35.0,5.0,18,-122.0805065,37.414971,9,60
1119016,1,1.0,5.0,20,-122.153627,37.44337700000001,9,60
1119016,1,22.0,5.0,23,-122.15771200000002,37.437397,9,60
1119016,1,1.0,5.0,23,-122.153627,37.44337700000001,9,60
1119016,2,1.0,6.0,3,-122.153627,37.44337700000001,9,50
1119016,2,22.0,5.0,18,-122.15771200000002,37.437397,9,50
1119016,2,36.0,5.0,18,-122.0805065,37.414971,9,50
1119016,2,1.0,5.0,20,-122.153627,37.44337700000001,9,50
1119016,3,1.0,6.0,3,-122.153627,37.44337700000001,9,15
1119016,3,19.0,5.0,18,-122.15771200000002,37.437397,9,15
1119016,3,1.0,5.0,23,-122.153627,37.44337700000001,9,15
1120849,1,1.0,6.0,3,-121.809605,37.24949,9,57
1120849,1,9.0,5.0,6,-121.803454,37.235483,9,57
1120849,1,31.0,3.0,12,-121.803483,37.236021,9,57
1120849,1,9.0,3.0,13,-121.803454,37.235483,9,57
1120849,1,27.0,5.0,17,-121.832368,37.237766,9,57
1120849,1,2.0,5.0,18,-121.809605,37.24949,9,57
1120849,2,1.0,6.0,3,-121.809605,37.24949,9,59
1120849,2,9.0,5.0,9,-121.9373502,37.3516988,9,59
1120849,2,1.0,5.0,16,-121.809605,37.24949,9,59
1123025,1,1.0,6.0,3,-122.222555,37.455776,9,53
1123025,1,22.0,5.0,9,-122.179501,37.4338599,9,53
1123025,1,25.0,5.0,9,-122.141981,37.403559,9,53
1123025,1,26.0,5.0,12,-122.117817,37.377502,9,53
1123025,1,9.0,5.0,13,-122.179501,37.4338599,9,53
1123025,1,2.0,5.0,18,-122.222555,37.455776,9,53
1123025,2,1.0,6.0,3,-122.222555,37.455776,9,50
1123025,2,17.0,5.0,9,-122.179501,37.4338599,9,50
1123025,2,2.0,5.0,18,-122.222555,37.455776,9,50
1123731,1,1.0,6.0,3,-122.1813966,37.44376670000001,9,59
1123731,1,27.0,5.0,13,-122.143933,37.427476,9,59
1123731,1,34.0,5.0,14,-122.19236809999998,37.3980594,9,59
1123731,1,27.0,5.0,15,-122.184245,37.452219,9,59
1123731,1,27.0,5.0,15,-122.1833307,37.451228,9,59
1123731,1,1.0,5.0,15,-122.1813966,37.44376670000001,9,59
1123731,2,1.0,6.0,3,-122.1813966,37.44376670000001,9,60
1123731,2,25.0,5.0,9,-122.263868,37.808781,9,60
1123731,2,31.0,3.0,16,-122.27261,37.80268,9,60
1123731,2,31.0,5.0,18,-122.27261,37.80268,9,60
1123731,2,1.0,5.0,21,-122.1813966,37.44376670000001,9,60
1123731,3,1.0,6.0,3,-122.1813966,37.44376670000001,9,24
1123731,3,9.0,5.0,8,-122.147718,37.421029,9,24
1123731,3,31.0,5.0,12,-122.1507375,37.4191779,9,24
1123731,3,11.0,5.0,12,-122.147718,37.421029,9,24
1123731,3,30.0,5.0,18,-122.4445613,37.7802117,9,24
1123731,3,31.0,5.0,18,-122.4574216,37.7658904,9,24
1123731,3,31.0,5.0,19,-122.428581,37.786014,9,24
1123731,3,37.0,5.0,22,-122.42488459999998,37.7862342,9,24
1123731,3,1.0,5.0,24,-122.1813966,37.44376670000001,9,24
1123731,4,1.0,6.0,3,-122.1813966,37.44376670000001,9,21
1123731,4,9.0,5.0,9,-122.4066212,37.7824362,9,21
1123731,4,35.0,5.0,17,-122.19236809999998,37.3980594,9,21
1123731,4,1.0,5.0,18,-122.1813966,37.44376670000001,9,21
1123731,4,27.0,5.0,18,-122.1833307,37.451228,9,21
1123731,4,1.0,5.0,19,-122.1813966,37.44376670000001,9,21
1124293,1,8.0,6.0,3,-121.955533,37.330868,9,35
1124293,1,35.0,5.0,22,-121.865265,37.319544,9,35
1124293,1,1.0,5.0,24,-121.955533,37.330868,9,35
1124293,2,1.0,6.0,3,-121.955533,37.330868,9,37
1124293,2,22.0,3.0,8,-121.954701,37.3301919,9,37
1124293,2,1.0,3.0,9,-121.955533,37.330868,9,37
1124293,2,22.0,3.0,12,-121.954701,37.3301919,9,37
1124293,2,39.0,3.0,12,-121.955533,37.330868,9,37
1124293,2,4.0,3.0,13,-121.955533,37.330868,9,37
1124293,3,1.0,6.0,3,-121.955533,37.330868,9,3
1124293,3,17.0,3.0,8,-121.954701,37.3301919,9,3
1124293,3,39.0,3.0,12,-121.955533,37.330868,9,3
1124293,3,4.0,3.0,13,-121.955533,37.330868,9,3
1124293,4,39.0,6.0,3,-121.955533,37.330868,9,1
1124293,4,4.0,4.0,13,-121.955533,37.330868,9,1
1124293,5,1.0,6.0,3,-121.955533,37.330868,9,1
1128323,1,1.0,6.0,3,-122.444694,37.65994,9,55
1128323,1,9.0,1.0,7,-122.3006094,37.5314294,9,55
1128323,1,1.0,1.0,18,-122.444694,37.65994,9,55
1128323,2,1.0,6.0,3,-122.444694,37.65994,9,60
1128323,2,28.0,5.0,6,-121.8671429,37.3082973,9,60
1128323,2,1.0,5.0,18,-122.444694,37.65994,9,60
1128323,3,1.0,6.0,3,-122.444694,37.65994,9,29
1128323,3,9.0,5.0,7,-122.4039916,37.77384910000001,9,29
1128323,3,1.0,5.0,18,-122.444694,37.65994,9,29
1128323,4,1.0,6.0,3,-122.444694,37.65994,9,25
1128323,4,17.0,1.0,8,-122.264508,37.8703467,9,25
1128323,4,5.0,1.0,15,-122.444694,37.65994,9,25
1129697,1,37.0,6.0,3,-120.5058987,46.6020711,9,67
1129697,2,37.0,6.0,3,-120.5058987,46.6020711,9,76
1133591,1,1.0,6.0,3,-121.82821,37.202916,9,66
1133591,1,35.0,5.0,6,-121.960339,37.534092,9,66
1133591,1,9.0,1.0,8,-122.394299,37.789139,9,66
1133591,1,2.0,1.0,19,-121.82821,37.202916,9,66
1133591,2,1.0,6.0,3,-121.82821,37.202916,9,58
