SAMPN,PERNO,APURP1,MODE,ARR_HR,XCORD,YCORD,INCOM,AGE
1064644,3,22.0,5.0,20,-122.413568,37.62992979999999,7,15
1064644,3,31.0,5.0,21,-122.3995293,37.7447281,7,15
1064644,3,1.0,5.0,21,-122.485125,37.692202,7,15
1065239,1,1.0,6.0,3,-122.0855095,37.6493909,7,73
1065239,1,27.0,5.0,13,-122.0915791,37.6493344,7,73
1065239,1,1.0,5.0,13,-122.0855095,37.6493909,7,73
1065239,2,1.0,6.0,3,-122.0855095,37.6493909,7,73
1065239,2,9.0,5.0,8,-122.1531125,37.7239136,7,73
1065239,2,1.0,5.0,11,-122.0855095,37.6493909,7,73
1065239,2,25.0,5.0,14,-122.1184911,37.66333570000001,7,73
1065239,2,1.0,5.0,15,-122.0855095,37.6493909,7,73
1065239,3,1.0,6.0,3,-122.0855095,37.6493909,7,48
1088852,1,1.0,6.0,3,-122.01332,37.915146,7,41
1088852,1,27.0,5.0,13,-122.016855,37.926482,7,41
1088852,1,1.0,5.0,13,-122.01332,37.915146,7,41
1088852,2,1.0,6.0,3,-122.01332,37.915146,7,42
1088852,2,34.0,5.0,7,-122.03669440000002,37.912476700000006,7,42
1088852,2,1.0,5.0,8,-122.01332,37.915146,7,42
1088852,2,9.0,5.0,9,-122.06745,37.902474,7,42
1088852,2,1.0,5.0,17,-122.01332,37.915146,7,42
1088852,2,31.0,5.0,18,-122.0404801,37.9274691,7,42
1088852,2,1.0,5.0,19,-122.01332,37.915146,7,42
1088852,3,1.0,6.0,3,-122.01332,37.915146,7,11
1088852,3,17.0,3.0,7,-122.020881,37.9181571,7,11
1088852,3,1.0,3.0,15,-122.01332,37.915146,7,11
1088852,3,31.0,5.0,18,-122.0404801,37.9274691,7,11
1088852,3,1.0,5.0,19,-122.01332,37.915146,7,11
1088852,4,1.0,6.0,3,-122.01332,37.915146,7,9
1088852,4,17.0,3.0,7,-122.020881,37.9181571,7,9
1088852,4,1.0,3.0,15,-122.01332,37.915146,7,9
1088852,4,31.0,5.0,18,-122.0404801,37.9274691,7,9
1088852,4,1.0,5.0,19,-122.01332,37.915146,7,9
1119181,1,1.0,6.0,3,-122.666608,38.424728,7,36
1119181,1,27.0,3.0,11,-122.667616,38.42803,7,36
1119181,1,1.0,3.0,12,-122.666608,38.424728,7,36
1119181,1,20.0,1.0,15,-122.719122,38.457065,7,36
1119181,1,1.0,1.0,20,-122.666608,38.424728,7,36
1119181,2,1.0,6.0,3,-122.666608,38.424728,7,42
1119181,2,9.0,5.0,8,-122.7144314,38.4404674,7,42
1119181,2,8.0,5.0,17,-122.666608,38.424728,7,42
1119181,2,34.0,2.0,18,-122.66088,38.418414,7,42
1119181,2,2.0,2.0,18,-122.666608,38.424728,7,42
1119181,3,1.0,6.0,3,-122.666608,38.424728,7,9
1119181,3,17.0,1.0,8,-122.661602,38.434153,7,9
1119181,3,2.0,1.0,15,-122.666608,38.424728,7,9
1119181,3,34.0,2.0,18,-122.66088,38.418414,7,9
1119181,3,8.0,2.0,18,-122.666608,38.424728,7,9
1121448,1,1.0,6.0,3,-121.989348,38.237501,7,24
1121448,1,9.0,5.0,7,-121.27361299999998,38.598954,7,24
1121448,1,2.0,5.0,18,-121.989348,38.237501,7,24
1121448,2,1.0,6.0,3,-121.989348,38.237501,7,52
1121448,2,25.0,5.0,8,-122.124592,37.891222,7,52
1121448,2,27.0,5.0,17,-122.017985,38.242241,7,52
1121448,2,1.0,5.0,17,-121.989348,38.237501,7,52
1121448,3,1.0,6.0,3,-121.989348,38.237501,7,55
1121448,3,22.0,5.0,7,-121.27361299999998,38.598954,7,55
1121448,3,25.0,5.0,8,-121.28325,38.5908581,7,55
1121448,3,22.0,5.0,17,-121.27361299999998,38.598954,7,55
1121448,3,1.0,5.0,18,-121.989348,38.237501,7,55
1121752,1,1.0,6.0,3,-121.6520039,37.045641,7,54
1121752,1,32.0,5.0,9,-121.778075,37.228081,7,54
1121752,1,7.0,5.0,10,-121.6520039,37.045641,7,54
1121752,1,27.0,5.0,14,-121.587616,37.014543,7,54
1121752,1,7.0,5.0,14,-121.6520039,37.045641,7,54
1121752,1,34.0,3.0,16,-121.6543311,37.052357,7,54
1121752,2,1.0,6.0,3,-121.6520039,37.045641,7,60
1121752,2,37.0,5.0,6,-121.6642113,37.1440732,7,60
1121752,2,9.0,5.0,7,-121.6427388,37.1096306,7,60
1121752,2,32.0,5.0,9,-121.778075,37.228081,7,60
1121752,2,9.0,5.0,10,-121.6427388,37.1096306,7,60
1121752,2,31.0,5.0,12,-121.642728,37.11202700000001,7,60
1121752,2,9.0,5.0,13,-121.6427388,37.1096306,7,60
1121752,2,8.0,5.0,15,-121.6520039,37.045641,7,60
1121752,2,34.0,3.0,16,-121.6543311,37.052357,7,60
1122248,1,1.0,6.0,3,-122.413648,37.791026,7,46
1122248,1,22.0,5.0,6,-122.4014855,37.789336,7,46
1122248,1,35.0,5.0,6,-122.389841,37.790749,7,46
1122248,1,1.0,5.0,7,-122.413648,37.791026,7,46
1122248,1,9.0,5.0,8,-122.431368,37.800204,7,46
1122248,1,22.0,5.0,16,-122.303795,37.540209,7,46
1122248,1,30.0,5.0,17,-122.262619,37.799679,7,46
1122248,1,22.0,5.0,21,-122.413648,37.791026,7,46
1122248,1,22.0,5.0,22,-122.303795,37.540209,7,46
1122248,1,1.0,5.0,23,-122.413648,37.791026,7,46
1122248,2,1.0,6.0,3,-122.413648,37.791026,7,18
1122248,2,17.0,1.0,7,-122.0905843,37.6253517,7,18
1122248,2,30.0,1.0,16,-122.262619,37.799679,7,18
1122248,2,1.0,5.0,21,-122.413648,37.791026,7,18
1122861,1,1.0,6.0,3,-122.098636,37.383935,7,62
1122861,1,34.0,5.0,9,-122.1786134,37.4093603,7,62
1122861,1,29.0,5.0,11,-122.1138375,37.3807245,7,62
1122861,1,1.0,5.0,11,-122.098636,37.383935,7,62
1122861,2,1.0,6.0,3,-122.098636,37.383935,7,62
1122861,2,35.0,5.0,13,-122.0779517,37.3702229,7,62
1122861,2,1.0,5.0,14,-122.098636,37.383935,7,62
1123587,1,1.0,6.0,3,-122.072369,37.3940849,7,47
1123587,1,17.0,5.0,8,-121.8849198,37.3348412,7,47
1123587,1,31.0,5.0,12,-122.0800965,37.3913912,7,47
1123587,1,1.0,5.0,13,-122.072369,37.3940849,7,47
1123587,1,17.0,1.0,17,-121.8849198,37.3348412,7,47
1123587,1,37.0,5.0,21,-122.07895,37.393179,7,47
1123587,1,1.0,5.0,2,-122.072369,37.3940849,7,47
1123587,2,1.0,6.0,3,-122.072369,37.3940849,7,47
1123587,2,22.0,5.0,8,-121.8849198,37.3348412,7,47
1123587,2,9.0,5.0,8,-121.990428,37.3799109,7,47
1123587,2,31.0,5.0,12,-122.0800965,37.3913912,7,47
1123587,2,1.0,5.0,13,-122.072369,37.3940849,7,47
1123587,2,9.0,5.0,13,-121.990428,37.3799109,7,47
1123587,2,1.0,5.0,18,-122.072369,37.3940849,7,47
1123587,2,37.0,3.0,18,-122.07895,37.393179,7,47
1123587,2,1.0,5.0,2,-122.072369,37.3940849,7,47
1125585,1,1.0,6.0,3,-122.064904,37.3614869,7,46
1125585,1,9.0,5.0,6,-122.2764966,37.5598328,7,46
1125585,1,2.0,5.0,17,-122.064904,37.3614869,7,46
1125585,2,1.0,6.0,3,-122.064904,37.3614869,7,49
1125585,2,22.0,5.0,7,-122.0738797,37.3747388,7,49
1125585,2,9.0,5.0,8,-121.8741998,37.2485146,7,49
1125585,2,2.0,5.0,17,-122.064904,37.3614869,7,49
1125585,3,1.0,6.0,3,-122.064904,37.3614869,7,10
1125585,3,17.0,5.0,7,-122.0738797,37.3747388,7,10
1125585,3,5.0,5.0,15,-122.064904,37.3614869,7,10
1125585,3,27.0,5.0,16,-122.0677889,37.3378862,7,10
1125585,3,8.0,5.0,16,-122.064904,37.3614869,7,10
1126853,1,1.0,6.0,3,-122.407977,37.614969,7,34
1126853,1,9.0,1.0,9,-122.030747,37.331686,7,34
1126853,1,1.0,1.0,18,-122.407977,37.614969,7,34
1126853,1,31.0,5.0,19,-122.4661405,37.7404467,7,34
1126853,1,3.0,5.0,21,-122.407977,37.614969,7,34
1126853,2,1.0,6.0,3,-122.407977,37.614969,7,43
1126853,2,22.0,5.0,8,-122.4084157,37.6242316,7,43
1126853,2,6.0,5.0,8,-122.407977,37.614969,7,43
1126853,2,27.0,5.0,12,-122.3926131,37.601556,7,43
1126853,2,6.0,5.0,13,-122.407977,37.614969,7,43
1126853,2,22.0,5.0,18,-122.4084157,37.6242316,7,43
1126853,2,1.0,5.0,18,-122.407977,37.614969,7,43
1126853,2,31.0,5.0,19,-122.4661405,37.7404467,7,43
1126853,2,1.0,5.0,21,-122.407977,37.614969,7,43
1127004,1,1.0,6.0,3,-122.31851,37.53468,7,49
1127004,1,9.0,5.0,8,-122.0813146,37.3905676,7,49
1127004,1,1.0,5.0,21,-122.31851,37.53468,7,49
1127004,2,1.0,6.0,3,-122.31851,37.53468,7,53
1127004,2,9.0,5.0,9,-122.390227,37.595192,7,53
1127004,2,9.0,5.0,11,-122.3141801,37.5317754,7,53
1127004,2,1.0,5.0,12,-122.31851,37.53468,7,53
1127004,2,9.0,5.0,12,-122.3141801,37.5317754,7,53
1127004,2,1.0,5.0,13,-122.31851,37.53468,7,53
1127004,2,35.0,5.0,14,-122.2902296,37.545398,7,53
1127004,2,1.0,5.0,15,-122.31851,37.53468,7,53
1127004,3,1.0,6.0,3,-122.31851,37.53468,7,17
1127004,3,17.0,5.0,7,-122.3141801,37.5317754,7,17
1127004,3,5.0,5.0,13,-122.31851,37.53468,7,17
1127004,3,9.0,5.0,17,-122.28315729999998,37.5606559,7,17
1127004,3,35.0,5.0,19,-122.2902296,37.545398,7,17
1127004,3,1.0,5.0,21,-122.31851,37.53468,7,17
1127004,4,1.0,6.0,3,-122.31851,37.53468,7,16
1127004,4,17.0,3.0,7,-122.3141801,37.5317754,7,16
1127004,4,5.0,3.0,15,-122.31851,37.53468,7,16
1127004,4,27.0,5.0,19,-122.3259779,37.533818,7,16
1127004,4,5.0,5.0,19,-122.31851,37.53468,7,16
1127626,1,1.0,6.0,3,-122.268759,37.5459419,7,41
1127626,1,22.0,3.0,8,-122.273984,37.546539,7,41
1127626,1,31.0,3.0,8,-122.273958,37.560802,7,41
1127626,1,1.0,3.0,10,-122.268759,37.5459419,7,41
1127626,1,30.0,5.0,11,-122.273984,37.546539,7,41
1127626,1,1.0,5.0,11,-122.268759,37.5459419,7,41
1127626,1,22.0,5.0,13,-122.273984,37.546539,7,41
1127626,1,1.0,5.0,14,-122.268759,37.5459419,7,41
1127626,1,22.0,5.0,16,-122.2944133,37.5655755,7,41
1127626,1,2.0,5.0,17,-122.268759,37.5459419,7,41
1127626,1,30.0,5.0,18,-122.347456,37.58292700000001,7,41
1127626,1,1.0,5.0,21,-122.268759,37.5459419,7,41
1127626,2,1.0,6.0,3,-122.268759,37.5459419,7,41
1127626,2,27.0,1.0,8,-122.3957638,37.7840628,7,41
1127626,2,9.0,2.0,9,-122.39693390000002,37.7857035,7,41
1127626,2,22.0,2.0,12,-122.39198190000002,37.7960992,7,41
1127626,2,31.0,3.0,12,-122.396931,37.7945271,7,41
1127626,2,22.0,3.0,13,-122.39198190000002,37.7960992,7,41
1127626,2,9.0,2.0,13,-122.39693390000002,37.7857035,7,41
1127626,2,25.0,3.0,15,-122.3966961,37.78557470000001,7,41
1127626,2,9.0,3.0,15,-122.39693390000002,37.7857035,7,41
1127626,2,1.0,1.0,18,-122.268759,37.5459419,7,41
1127626,3,1.0,6.0,3,-122.268759,37.5459419,7,14
1127626,3,20.0,5.0,6,-122.3298265,37.5760705,7,14
1127626,3,1.0,5.0,15,-122.268759,37.5459419,7,14
1127626,4,1.0,6.0,3,-122.268759,37.5459419,7,12
1127626,4,17.0,1.0,8,-122.24878,37.55905,7,12
1127626,4,1.0,5.0,13,-122.268759,37.5459419,7,12
1127626,4,36.0,5.0,16,-122.2944133,37.5655755,7,12
1127626,4,5.0,5.0,18,-122.268759,37.5459419,7,12
1127626,5,1.0,6.0,3,-122.268759,37.5459419,7,7
1127626,5,17.0,3.0,8,-122.273984,37.546539,7,7
1127626,5,1.0,5.0,14,-122.268759,37.5459419,7,7
1127626,5,22.0,5.0,16,-122.2944133,37.5655755,7,7
1127626,5,5.0,5.0,17,-122.268759,37.5459419,7,7
1129482,1,1.0,6.0,3,-122.758639,38.478355,7,40
1129482,1,9.0,5.0,7,-122.7260291,38.4702172,7,40
1129482,1,27.0,5.0,16,-122.7199,38.470441,7,40
1129482,1,27.0,5.0,17,-122.731961,38.4735889,7,40
1129482,1,26.0,5.0,17,-122.7448818,38.468955,7,40
1129482,1,2.0,5.0,17,-122.758639,38.478355,7,40
1130604,1,1.0,6.0,3,-122.113064,37.406669,7,41
1130604,1,25.0,5.0,10,-121.9580545,37.3955021,7,41
1130604,1,25.0,5.0,10,-121.8598707,37.3846909,7,41
1130604,1,25.0,5.0,11,-121.901442,37.236417,7,41
1130604,1,25.0,5.0,12,-121.774996,37.225482,7,41
1130604,1,25.0,5.0,13,-121.9078048,37.4461415,7,41
1130604,1,23.0,5.0,14,-121.96274,37.294574,7,41
1130604,1,9.0,5.0,14,-122.0095503,37.0513523,7,41
1130604,1,27.0,5.0,19,-122.108777,37.4010165,7,41
1130604,1,27.0,5.0,20,-122.099937,37.421158,7,41
1130604,1,1.0,5.0,20,-122.113064,37.406669,7,41
1131240,1,8.0,6.0,3,-122.189689,37.473007,7,59
1131240,1,34.0,5.0,7,-122.445629,37.4656187,7,59
1131240,1,9.0,5.0,9,-122.2230713,37.4862188,7,59
1131240,1,1.0,5.0,16,-122.189689,37.473007,7,59
1131240,2,1.0,6.0,3,-122.189689,37.473007,7,60
1131240,2,25.0,5.0,8,-122.2131532,37.4373581,7,60
1131240,2,8.0,5.0,9,-122.189689,37.473007,7,60
1131240,2,25.0,5.0,11,-122.1932811,37.4693286,7,60
1131240,2,25.0,5.0,12,-122.1087797,37.4089074,7,60
1131240,2,27.0,5.0,14,-122.117124,37.378405,7,60
1131240,2,8.0,5.0,16,-122.189689,37.473007,7,60
1131240,3,8.0,6.0,3,-122.189689,37.473007,7,21
1131385,1,1.0,6.0,3,-122.179914,37.446635,7,41
1131385,1,22.0,5.0,8,-122.166256,37.466403,7,41
1131385,1,9.0,5.0,9,-122.291435,37.551441,7,41
1131385,1,1.0,5.0,18,-122.179914,37.446635,7,41
1131385,2,1.0,6.0,3,-122.179914,37.446635,7,38
1131385,2,37.0,5.0,9,-122.089647,37.3819068,7,38
1131385,2,22.0,5.0,12,-122.166256,37.466403,7,38
1131385,2,1.0,5.0,13,-122.179914,37.446635,7,38
1131385,2,27.0,3.0,16,-122.1837987,37.4527249,7,38
1131385,2,1.0,3.0,17,-122.179914,37.446635,7,38
1131385,2,33.0,5.0,19,-122.186618,37.452455,7,38
1131385,2,1.0,5.0,20,-122.179914,37.446635,7,38
1131385,3,1.0,6.0,3,-122.179914,37.446635,7,6
1131385,3,38.0,5.0,8,-122.166256,37.466403,7,6
1131385,3,1.0,5.0,13,-122.179914,37.446635,7,6
1131385,3,27.0,3.0,16,-122.1837987,37.4527249,7,6
1131385,3,1.0,3.0,17,-122.179914,37.446635,7,6
1132139,1,1.0,6.0,3,-122.50350790000002,37.7642369,7,39
1132139,1,15.0,5.0,7,-122.4974034,37.7771298,7,39
1132139,1,7.0,5.0,11,-122.50350790000002,37.7642369,7,39
1132139,1,22.0,5.0,13,-122.4974034,37.7771298,7,39
1132139,1,23.0,5.0,13,-122.4965122,37.7757703,7,39
1132139,1,1.0,5.0,14,-122.50350790000002,37.7642369,7,39
1132139,1,22.0,5.0,15,-122.491299,37.781726,7,39
1132139,1,1.0,5.0,15,-122.50350790000002,37.7642369,7,39
1132139,1,22.0,5.0,16,-122.477977,37.78327,7,39
1132139,1,1.0,5.0,17,-122.50350790000002,37.7642369,7,39
1132139,2,39.0,6.0,3,-122.50350790000002,37.7642369,7,39
1132139,2,1.0,3.0,8,-122.50350790000002,37.7642369,7,39
1132139,2,9.0,2.0,8,-122.450001,37.800434,7,39
1132139,2,39.0,2.0,18,-122.50350790000002,37.7642369,7,39
1132139,2,1.0,3.0,19,-122.50350790000002,37.7642369,7,39
1132139,3,1.0,6.0,3,-122.50350790000002,37.7642369,7,12
1132139,3,17.0,5.0,9,-122.4901805,37.7812978,7,12
1132139,3,2.0,5.0,15,-122.50350790000002,37.7642369,7,12
1132139,3,35.0,5.0,16,-122.477977,37.78327,7,12
1132139,3,1.0,5.0,18,-122.50350790000002,37.7642369,7,12
1132139,4,1.0,6.0,3,-122.50350790000002,37.7642369,7,10
1132139,4,17.0,5.0,7,-122.4974034,37.7771298,7,10
1132139,4,23.0,3.0,13,-122.4965122,37.7757703,7,10
1132139,4,1.0,5.0,14,-122.50350790000002,37.7642369,7,10
1132372,1,1.0,6.0,3,-121.912152,37.278046,7,58
1132372,1,31.0,5.0,7,-121.9437037,37.2871664,7,58
1132372,1,1.0,5.0,8,-121.912152,37.278046,7,58
1132372,1,25.0,5.0,9,-121.897394,37.3212068,7,58
1132372,1,1.0,5.0,11,-121.912152,37.278046,7,58
1132372,1,31.0,5.0,12,-121.98453899999998,37.222369,7,58
1132372,1,37.0,5.0,13,-121.979013,37.1668623,7,58
1132372,1,27.0,5.0,17,-121.9345181,37.273544,7,58
1132372,1,2.0,5.0,17,-121.912152,37.278046,7,58
1132372,2,1.0,6.0,3,-121.912152,37.278046,7,65
1132372,2,31.0,5.0,7,-121.9437037,37.2871664,7,65
1132372,2,8.0,5.0,8,-121.912152,37.278046,7,65
1132372,2,31.0,5.0,12,-121.98453899999998,37.222369,7,65
1132372,2,37.0,5.0,13,-121.979013,37.1668623,7,65
1132372,2,27.0,5.0,17,-121.9345181,37.273544,7,65
1132372,2,2.0,5.0,17,-121.912152,37.278046,7,65
1135438,1,1.0,6.0,3,-121.950129,37.35164,7,59
1135438,1,27.0,5.0,13,-121.9093798,37.341118,7,59
1135438,1,6.0,5.0,13,-121.950129,37.35164,7,59
1135438,2,1.0,6.0,3,-121.950129,37.35164,7,59
1135438,2,9.0,5.0,8,-121.9402874,37.3273262,7,59
1135438,2,1.0,5.0,21,-121.950129,37.35164,7,59
1136069,1,1.0,6.0,3,-122.500168,37.780894,7,77
1136069,1,22.0,5.0,9,-122.4672972,37.7810762,7,77
1136069,1,25.0,5.0,10,-122.415974,37.795495,7,77
1136069,1,25.0,5.0,10,-122.4672972,37.7810762,7,77
1136069,1,1.0,5.0,11,-122.500168,37.780894,7,77
1136069,1,22.0,5.0,17,-122.4672972,37.7810762,7,77
1136069,1,27.0,5.0,18,-122.509895,37.7713959,7,77
1136069,1,2.0,5.0,19,-122.500168,37.780894,7,77
1136069,2,1.0,6.0,3,-122.500168,37.780894,7,70
1136069,2,9.0,5.0,9,-122.4672972,37.7810762,7,70
1136069,2,27.0,5.0,18,-122.509895,37.7713959,7,70
1136069,2,2.0,5.0,19,-122.500168,37.780894,7,70
1137871,1,1.0,6.0,3,-121.897859,37.344857,7,63
1137871,1,9.0,5.0,7,-122.240182,37.723386,7,63
1137871,1,27.0,5.0,18,-121.904461,37.3390569,7,63
1137871,1,1.0,5.0,19,-121.897859,37.344857,7,63
1137871,2,1.0,6.0,3,-121.897859,37.344857,7,60
1137871,3,1.0,6.0,3,-121.897859,37.344857,7,15
1137895,1,1.0,6.0,3,-122.200503,37.472152,7,56
1137895,1,22.0,5.0,8,-122.18228700000002,37.454434,7,56
1137895,1,9.0,5.0,8,-122.2661483,37.4474615,7,56
1137895,1,27.0,5.0,13,-122.2316332,37.481964700000006,7,56
1137895,1,9.0,5.0,14,-122.2661483,37.4474615,7,56
1137895,1,1.0,5.0,20,-122.200503,37.472152,7,56
1137895,2,1.0,6.0,3,-122.200503,37.472152,7,51
1137895,2,9.0,1.0,9,-121.9884426,37.4063178,7,51
1137895,2,2.0,1.0,17,-122.200503,37.472152,7,51
1137895,3,1.0,6.0,3,-122.200503,37.472152,7,18
1137895,3,9.0,5.0,15,-122.1564131,37.419154,7,18
1137895,3,2.0,5.0,17,-122.200503,37.472152,7,18
1138323,1,1.0,6.0,3,-121.830025,38.46346,7,41
1138323,1,36.0,5.0,14,-122.0573523,38.2607159,7,41
1138323,1,2.0,5.0,17,-121.830025,38.46346,7,41
1138323,2,1.0,6.0,3,-121.830025,38.46346,7,38
1138323,2,34.0,3.0,14,-121.828843,38.4651178,7,38
1138323,2,1.0,3.0,15,-121.830025,38.46346,7,38
1138323,2,27.0,5.0,16,-121.8242386,38.46968920000001,7,38
1138323,2,1.0,5.0,17,-121.830025,38.46346,7,38
1138323,2,27.0,5.0,18,-121.8393805,38.4578888,7,38
1138323,2,1.0,5.0,18,-121.830025,38.46346,7,38
1138323,3,1.0,6.0,3,-121.830025,38.46346,7,11
1138323,4,1.0,6.0,3,-121.830025,38.46346,7,7
1138323,4,34.0,3.0,14,-121.828843,38.4651178,7,7
1138323,4,1.0,3.0,15,-121.830025,38.46346,7,7
1138323,4,27.0,5.0,16,-121.8242386,38.46968920000001,7,7
1138323,4,1.0,5.0,17,-121.830025,38.46346,7,7
1138323,4,27.0,5.0,18,-121.8393805,38.4578888,7,7
1138323,4,1.0,5.0,18,-121.830025,38.46346,7,7
1138323,5,1.0,6.0,3,-121.830025,38.46346,7,5
1138323,5,34.0,3.0,14,-121.828843,38.4651178,7,5
1138323,5,1.0,3.0,15,-121.830025,38.46346,7,5
1138323,5,27.0,5.0,16,-121.8242386,38.46968920000001,7,5
1138323,5,1.0,5.0,17,-121.830025,38.46346,7,5
1138323,6,1.0,6.0,3,-121.830025,38.46346,7,1
1138323,6,34.0,3.0,14,-121.828843,38.4651178,7,1
1138323,6,1.0,3.0,15,-121.830025,38.46346,7,1
1138323,6,27.0,5.0,16,-121.8242386,38.46968920000001,7,1
1138323,6,1.0,5.0,17,-121.830025,38.46346,7,1
1138825,1,1.0,6.0,3,-122.042303,38.2346,7,55
1138825,1,9.0,1.0,8,-122.386571,37.7695193,7,55
1138825,1,8.0,1.0,19,-122.042303,38.2346,7,55
1138825,2,1.0,6.0,3,-122.042303,38.2346,7,50
1138825,2,9.0,5.0,6,-122.074398,38.23473900000001,7,50
1138825,2,8.0,5.0,16,-122.042303,38.2346,7,50
1138825,3,1.0,6.0,3,-122.042303,38.2346,7,17
1138825,3,17.0,5.0,6,-122.144258,38.199404,7,17
1138825,3,8.0,5.0,15,-122.042303,38.2346,7,17
1139507,1,1.0,6.0,3,-122.463988,37.652491,7,68
1139507,1,27.0,5.0,12,-122.45169640000002,37.64405,7,68
1139507,1,31.0,5.0,13,-122.45188,37.644538,7,68
1139507,1,1.0,5.0,13,-122.463988,37.652491,7,68
1139507,1,27.0,3.0,14,-122.4689767,37.650422,7,68
1139507,1,1.0,3.0,14,-122.463988,37.652491,7,68
1139507,1,27.0,5.0,15,-122.45169640000002,37.64405,7,68
