SAMPN,PERNO,APURP1,MODE,ARR_HR,XCORD,YCORD,INCOM,AGE
1132119,3,22.0,5.0,16,-122.230805,37.779451,1,5
1132119,3,1.0,5.0,17,-122.157135,37.747851,1,5
1132119,4,1.0,6.0,3,-122.157135,37.747851,1,2
1132119,4,22.0,5.0,8,-122.230805,37.779451,1,2
1132119,4,37.0,5.0,10,-122.238637,37.784648,1,2
1132119,4,22.0,5.0,11,-122.225486,37.77255,1,2
1132119,4,27.0,5.0,12,-122.17160459999998,37.7460965,1,2
1132119,4,1.0,5.0,12,-122.157135,37.747851,1,2
1132119,4,22.0,5.0,16,-122.225486,37.77255,1,2
1132119,4,22.0,5.0,16,-122.230805,37.779451,1,2
1132119,4,1.0,5.0,17,-122.157135,37.747851,1,2
1141305,1,1.0,6.0,3,-122.4423044,37.8050903,1,39
1141305,1,9.0,1.0,8,-122.402575,37.788779,1,39
1141305,1,31.0,3.0,17,-122.399328,37.793581,1,39
1141305,1,8.0,5.0,20,-122.4423044,37.8050903,1,39
1152888,1,1.0,6.0,3,-121.95751570000002,37.2846308,1,74
1152888,1,27.0,5.0,10,-121.966674,37.293349,1,74
1152888,1,27.0,5.0,14,-121.989617,37.29128400000001,1,74
1152888,1,27.0,5.0,15,-121.9786375,37.285205100000006,1,74
1152888,1,2.0,5.0,16,-121.95751570000002,37.2846308,1,74
1153883,1,1.0,6.0,3,-122.7316323,38.4600661,1,52
1153883,1,27.0,5.0,15,-122.717368,38.463236,1,52
1153883,1,27.0,5.0,15,-122.7228571,38.4600731,1,52
1153883,1,1.0,5.0,16,-122.7316323,38.4600661,1,52
1154384,1,1.0,6.0,3,-122.3404028,37.9732385,1,32
1154384,1,37.0,1.0,16,-122.3445852,37.9700134,1,32
1154384,1,29.0,3.0,18,-122.344635,37.964477,1,32
1154384,1,1.0,1.0,19,-122.3404028,37.9732385,1,32
1154384,2,1.0,6.0,3,-122.3404028,37.9732385,1,2
1154384,2,37.0,1.0,16,-122.3445852,37.9700134,1,2
1154384,2,29.0,3.0,18,-122.344635,37.964477,1,2
1154384,2,1.0,1.0,19,-122.3404028,37.9732385,1,2
1155945,1,1.0,6.0,3,-122.209569,38.101678,1,65
1160182,1,1.0,6.0,3,-122.2336013,38.07445870000001,1,62
1165257,1,1.0,6.0,3,-121.752788,38.00212,1,50
1165257,1,37.0,5.0,11,-121.803621,37.9822395,1,50
1165257,1,8.0,5.0,13,-121.752788,38.00212,1,50
1165257,2,1.0,6.0,3,-121.752788,38.00212,1,61
1165257,2,37.0,5.0,11,-121.803621,37.9822395,1,61
1165257,2,37.0,5.0,11,-121.817746,37.9891976,1,61
1165257,2,29.0,5.0,12,-121.9418879,38.0267684,1,61
1165257,2,22.0,5.0,13,-121.8355007,38.0056319,1,61
1165257,2,22.0,5.0,13,-121.803621,37.9822395,1,61
1165257,2,1.0,5.0,13,-121.752788,38.00212,1,61
1165783,1,1.0,6.0,3,-122.061742,37.339182,1,25
1165783,1,9.0,5.0,10,-122.0711946,37.410528,1,25
1165783,1,2.0,5.0,19,-122.061742,37.339182,1,25
1165783,2,1.0,6.0,3,-122.061742,37.339182,1,24
1165783,2,9.0,5.0,8,-122.26341,37.531163,1,24
1165783,2,2.0,5.0,19,-122.061742,37.339182,1,24
1173283,1,1.0,6.0,3,-122.462376,37.757993,1,47
1173283,2,37.0,6.0,3,-157.8583333,21.3069444,1,53
1187215,1,1.0,6.0,3,-122.126595,37.86446,1,59
1187215,1,29.0,5.0,14,-122.235908,37.77321729999999,1,59
1187215,1,27.0,5.0,15,-122.260141,37.85546400000001,1,59
1187215,1,1.0,5.0,17,-122.126595,37.86446,1,59
1189146,1,1.0,6.0,3,-122.351441,37.95394,1,18
1189146,1,30.0,3.0,11,-122.347166,37.9520595,1,18
1189146,1,1.0,3.0,21,-122.351441,37.95394,1,18
1189146,3,1.0,6.0,3,-122.351441,37.95394,1,46
1189146,3,30.0,3.0,8,-122.353912,37.95159,1,46
1189146,3,1.0,3.0,14,-122.351441,37.95394,1,46
1189146,4,1.0,6.0,3,-122.351441,37.95394,1,46
1321187,1,1.0,6.0,3,-122.833857,38.360057,1,63
1321187,1,25.0,5.0,15,-122.713325,38.420407,1,63
1321187,1,25.0,3.0,16,-122.7134968,38.4204131,1,63
1321187,1,25.0,3.0,16,-122.7134968,38.42041920000001,1,63
1321187,1,25.0,5.0,16,-122.713317,38.409557,1,63
1321187,1,27.0,5.0,17,-122.714865,38.4099829,1,63
1321187,1,27.0,5.0,17,-122.713336,38.414555,1,63
1321187,1,25.0,5.0,17,-122.716507,38.365105,1,63
1321187,1,25.0,5.0,18,-122.719624,38.348661,1,63
1321187,1,25.0,5.0,19,-122.81654240000002,38.3907518,1,63
1321187,1,2.0,5.0,20,-122.833857,38.360057,1,63
1337701,1,1.0,6.0,3,-122.4131937,37.7733357,1,59
1348205,1,1.0,6.0,3,-122.253554,37.792163,1,40
1348205,1,33.0,3.0,9,-122.2570712,37.7986762,1,40
1348205,1,1.0,3.0,13,-122.253554,37.792163,1,40
1348205,2,1.0,6.0,3,-122.253554,37.792163,1,11
1348205,2,33.0,3.0,9,-122.2570712,37.7986762,1,11
