HHID,PERID,AGE,MODE,ARR_HR,XCORD,YCORD
3000056,1,51.0,5.0,1,-73.4358977430951,41.48926869098696
3000056,1,51.0,5.0,7,-73.34026873721248,41.46984336886153
3000056,1,51.0,5.0,8,-73.42908387941301,41.47562199064689
3000056,1,51.0,5.0,12,-73.36439626381826,41.46317716152437
3000056,1,51.0,5.0,15,-73.4312819464694,41.470017154018976
3000056,1,51.0,5.0,18,-73.41854620675464,41.46156413825752
3000056,1,51.0,5.0,19,-73.4431183296899,41.484513223522576
3000056,2,51.0,5.0,1,-73.4051357479791,41.474046673724686
3000056,2,51.0,5.0,7,-73.96019109978212,40.8712038605642
3000056,2,51.0,5.0,19,-73.4357899322016,41.49134863089976
3000056,3,19.0,5.0,1,-73.43257679030992,41.48503886635901
3000056,3,19.0,5.0,13,-73.37995375083693,41.45512934799253
3000056,3,19.0,5.0,16,-73.43509662056621,41.46879279272816
3000056,3,19.0,5.0,17,-73.4608613923045,41.42243847040313
3000056,3,19.0,5.0,23,-73.4147477402425,41.49494708451015
3000056,4,17.0,5.0,1,-73.43499199821079,41.49340578082916
3000056,4,17.0,5.0,7,-73.38146974102446,41.4927184912786
3000056,4,17.0,5.0,11,-73.43643925179029,41.467979413002574
3000056,4,17.0,5.0,13,-73.37726812462131,41.46344677538479
3000056,4,17.0,5.0,16,-73.42814631923929,41.47284580413167
3000056,5,7.0,5.0,1,-73.4357848095067,41.48502345050166
3000056,5,7.0,5.0,7,-73.3726222943961,41.48344000062658
3000056,5,7.0,5.0,15,-73.43599174712018,41.48398348004308
3000056,5,7.0,5.0,18,-73.40172230177137,41.444914728721145
3000056,5,7.0,5.0,19,-73.4365856921954,41.48342485114555
3000056,6,7.0,1.0,1,-73.42259176454219,41.45693671281196
3000056,6,7.0,1.0,7,-73.39055036393759,41.44957078462621
3000056,6,7.0,1.0,15,-73.4384873615264,41.48279294950551
3000056,6,7.0,5.0,18,-73.38266328539385,41.42403759139274
3000056,6,7.0,5.0,19,-73.42308752719835,41.45789948321732
3000146,1,56.0,5.0,1,-74.48669862268464,40.86128264522149
3000146,1,56.0,5.0,7,-74.14739379879315,40.897373153712074
3000146,1,56.0,5.0,16,-74.46983266713657,40.80068414756938
3000146,1,56.0,5.0,17,-74.47172898983038,40.84793764716078
3000146,1,56.0,5.0,17,-74.45609128973415,40.81571660959809
3000146,1,56.0,5.0,18,-74.49569822230059,40.82563521573362
3000614,1,56.0,5.0,1,-74.02004228330806,40.301138671557375
3000614,1,56.0,5.0,7,-74.01930027889254,40.27189626120461
3000614,1,56.0,5.0,14,-74.03883628976331,40.23331945859485
3000614,1,56.0,5.0,16,-74.05273567939254,40.271435970018345
3000614,1,56.0,5.0,17,-74.03318988508835,40.29522448670257
3000614,2,56.0,5.0,1,-74.02085443137814,40.292963330372906
3000614,2,56.0,5.0,10,-74.03091164381973,40.255303905717646
3000614,2,56.0,5.0,12,-74.05675970931523,40.27169208391084
3000614,2,56.0,5.0,22,-74.01065765552676,40.30291011047325
3000614,3,19.0,5.0,1,-74.02677753362545,40.28676331499825
3000614,3,19.0,5.0,15,-73.99865731342156,40.254213589418114
3000614,3,19.0,5.0,23,-74.02964773319265,40.284541404786474
3000809,1,56.0,5.0,1,-73.99765726440356,40.972801161166906
3000809,1,56.0,5.0,7,-74.0224461795535,40.850222427603995
3000809,1,56.0,5.0,15,-74.01864104867222,40.860804192730775
3000809,1,56.0,5.0,15,-74.01748297364301,40.86100928042302
3000809,1,56.0,5.0,19,-74.03836115056883,40.969477938121855
3000809,2,56.0,5.0,1,-74.03194637961634,40.97770377059139
3000809,2,56.0,5.0,14,-74.02511071151412,40.99439424671511
3000809,2,56.0,5.0,15,-74.00414678481845,40.98072907427792
3001008,1,51.0,1.0,1,-72.95670626231879,41.25157324763404
3001008,1,51.0,1.0,7,-72.95836943391961,41.29387393474717
3001008,1,51.0,1.0,16,-72.94046833124686,41.263503414899475
3001008,1,51.0,5.0,17,-72.86928214196678,41.279441500291426
3001008,1,51.0,5.0,18,-72.86951170455397,41.260793246284436
3001008,1,51.0,5.0,22,-72.93035963902422,41.26033263557079
3001073,1,70.0,5.0,1,-73.94686533228534,40.895006314079325
3001073,1,70.0,5.0,15,-73.4527083563078,41.0737708978174
3001073,1,70.0,5.0,20,-73.91691356693154,41.02933128755392
3001073,1,70.0,5.0,21,-73.94982332171406,40.89080610560232
3001073,2,70.0,5.0,1,-73.94445781385154,40.88494159168889
3001073,2,70.0,5.0,12,-73.98643208288445,40.88656762719029
3001073,2,70.0,5.0,13,-73.97852469401694,40.88198616914149
3001073,2,70.0,5.0,14,-73.95061509224519,40.87539266408317
3001073,2,70.0,5.0,15,-73.4795673314249,41.06066424994903
3001073,2,70.0,5.0,20,-73.90884947185347,41.035194267995564
3001073,2,70.0,5.0,21,-73.94568629186274,40.90089305316836
3001346,2,56.0,5.0,1,-74.15414851118281,41.12035345839546
3001346,2,56.0,5.0,16,-74.15568769563576,41.12135502069969
