tract_id,entropy,p1,p2,p3
904,0.7683442147398374,0.6399999856948853,0.2800000011920929,0.07999999821186066
905,0.2547244037520171,0.9375,0.0625,0.009999999776482582
906,0.8235279713357173,0.07352941483259201,0.45588234066963196,0.47058823704719543
907,0.7294982199509578,0.529411792755127,0.44117647409439087,0.029411764815449715
908,0.41265788257530167,0.8787878751754761,0.06060606241226196,0.06060606241226196
909,0.9699945747021397,0.3855421543121338,0.39759036898612976,0.21686747670173645
910,0.929509334880395,0.4752475321292877,0.3564356565475464,0.1683168262243271
911,0.8856168048437172,0.20481927692890167,0.21686747670173645,0.5783132314682007
912,0.9048249544745327,0.19402985274791718,0.2537313401699066,0.5522388219833374
913,0.9852384575671718,0.2720000147819519,0.31200000643730164,0.41600000858306885
914,0.9374620659126125,0.2210526317358017,0.2684210538864136,0.5105262994766235
915,0.9654013899373832,0.2666666805744171,0.2666666805744171,0.46666666865348816
916,0.795249611029409,0.06451612710952759,0.3870967626571655,0.5483871102333069
917,0.883632284263452,0.11627907305955887,0.4651162922382355,0.41860464215278625
918,0.9993639384626706,0.31578946113586426,0.34210526943206787,0.34210526943206787
919,0.8933028208239202,0.3093525171279907,0.15107913315296173,0.5395683646202087
920,0.9420937713622611,0.3297872245311737,0.19148936867713928,0.478723406791687
921,0.9982526980852581,0.30434781312942505,0.3478260934352875,0.3478260934352875
922,0.8813072625305335,0.5820895433425903,0.19402985274791718,0.2238806039094925
923,0.9320164346675365,0.3333333432674408,0.1785714328289032,0.488095223903656
924,0.7763782189917289,0.2567567527294159,0.6486486196517944,0.09459459781646729
925,0.5535401259765502,0.8142856955528259,0.10000000149011612,0.08571428805589676
926,0.671793420165095,0.5970149040222168,0.38805970549583435,0.014925372786819935
927,0.5173071899855085,0.8292682766914368,0.10975609719753265,0.060975611209869385
928,0.9635437163448335,0.380952388048172,0.4126984179019928,0.2063492089509964
929,0.8491380417776802,0.19230769574642181,0.19230769574642181,0.6153846383094788
930,0.2992781332066973,0.918367326259613,0.08163265138864517,0.009999999776482582
931,0.657806939262123,0.6875,0.28125,0.03125
932,0.36813019527378804,0.8888888955116272,0.02222222276031971,0.08888889104127884
933,0.31083840776080174,0.9130434989929199,0.08695652335882187,0.009999999776482582
934,0.08383612698161111,1.0,0.009999999776482582,0.009999999776482582
935,0.3030074237946381,0.9166666865348816,0.009999999776482582,0.0833333358168602
936,0.0,0.0,0.0,0.0
937,0.08383612698161111,1.0,0.009999999776482582,0.009999999776482582
938,0.863729622960375,0.5517241358757019,0.32758620381355286,0.12068965286016464
939,0.9776476039549984,0.24590164422988892,0.32786884903907776,0.4262295067310333
940,0.5537775978607381,0.75,0.009999999776482582,0.25
941,0.40709682491176336,0.8620689511299133,0.13793103396892548,0.009999999776482582
942,0.2761396258637007,0.9285714030265808,0.0714285746216774,0.009999999776482582
943,0.5895906041319686,0.7105262875556946,0.28947368264198303,0.009999999776482582
944,0.6617452181292255,0.7142857313156128,0.0476190485060215,0.2380952388048172
945,0.7928842782135681,0.6590909361839294,0.20454545319080353,0.13636364042758942
946,0.9901897219379688,0.3857868015766144,0.2690355181694031,0.34517765045166016
947,0.7048084683510049,0.7037037014961243,0.2222222238779068,0.07407407462596893
948,0.3378213608377726,0.8999999761581421,0.10000000149011612,0.009999999776482582
949,0.9524595249033058,0.4761904776096344,0.3095238208770752,0.2142857164144516
950,0.8151920951250364,0.6074766516685486,0.10280373692512512,0.2897196114063263
951,0.9595377821339836,0.47311827540397644,0.23655913770198822,0.29032257199287415
952,0.8921522459443291,0.3695652186870575,0.5,0.1304347813129425
953,0.905618480583313,0.5454545617103577,0.1818181872367859,0.27272728085517883
954,0.9334626422400542,0.39449542760849,0.1651376187801361,0.4403669834136963
955,0.6635277492589925,0.4285714328289032,0.5714285969734192,0.009999999776482582
956,0.995232567880735,0.3571428656578064,0.3571428656578064,0.2857142984867096
957,0.0,0.0,0.0,0.0
958,0.08383612698161111,1.0,0.009999999776482582,0.009999999776482582
959,0.921728482059077,0.5306122303009033,0.20408163964748383,0.26530611515045166
960,0.7285798000159495,0.5,0.02777777798473835,0.4722222089767456
961,0.8325252097278578,0.1111111119389534,0.5925925970077515,0.29629629850387573
962,0.6678105441106947,0.6774193644523621,0.032258063554763794,0.29032257199287415
963,0.8478361511372939,0.5714285969734192,0.11428571492433548,0.3142857253551483
964,0.47561218364020447,0.032258063554763794,0.12903225421905518,0.8387096524238586
965,0.47975473064620744,0.024390242993831635,0.8292682766914368,0.1463414579629898
966,0.9899449256982029,0.4000000059604645,0.3199999928474426,0.2800000011920929
967,0.4383733694831034,0.11428571492433548,0.8571428656578064,0.02857142873108387
968,0.3378213608377726,0.10000000149011612,0.009999999776482582,0.8999999761581421
969,0.08383612698161111,1.0,0.009999999776482582,0.009999999776482582
970,0.38658843940237747,0.0476190485060215,0.0634920671582222,0.8888888955116272
971,0.9637643150839488,0.37931033968925476,0.2068965584039688,0.4137931168079376
972,0.17844933788808445,0.9655172228813171,0.03448275849223137,0.009999999776482582
973,0.5449750788180034,0.7586206793785095,0.009999999776482582,0.24137930572032928
974,0.9065114551644979,0.15909090638160706,0.5227272510528564,0.3181818127632141
975,0.7059895342515953,0.25833332538604736,0.05833333358168602,0.6833333373069763
976,0.7313618072824557,0.7068965435028076,0.12068965286016464,0.17241379618644714
977,0.989260885141694,0.4000000059604645,0.32499998807907104,0.2750000059604645
978,0.9883555947922406,0.39393940567970276,0.2651515007019043,0.34090909361839294
979,0.8797222719834322,0.38738739490509033,0.4954954981803894,0.11711711436510086
980,0.980157633484371,0.2467532455921173,0.33766233921051025,0.41558441519737244
981,0.8281306506354824,0.20000000298023224,0.6333333253860474,0.1666666716337204
982,0.9869209976796762,0.38461539149284363,0.3589743673801422,0.25641027092933655
983,0.3879745872591547,0.8732394576072693,0.1267605572938919,0.009999999776482582
984,0.9613095166210835,0.4545454680919647,0.2181818187236786,0.3272727131843567
985,0.9870297236691468,0.3181818127632141,0.27272728085517883,0.40909090638160706
986,0.8280516561042104,0.21052631735801697,0.6315789222717285,0.15789473056793213
987,0.6713088733527393,0.6499999761581421,0.02500000037252903,0.32499998807907104
988,0.8596367188088458,0.5833333134651184,0.1388888955116272,0.2777777910232544
989,0.8396330899077626,0.6226415038108826,0.2075471729040146,0.16981132328510284
990,0.52407739024602,0.7777777910232544,0.009999999776482582,0.2222222238779068
991,0.9718026596947014,0.2830188572406769,0.4528301954269409,0.2641509473323822
992,0.6690812926762525,0.5454545617103577,0.4545454680919647,0.009999999776482582
993,0.08383612698161111,1.0,0.009999999776482582,0.009999999776482582
994,0.5797258907669519,0.7222222089767456,0.009999999776482582,0.2777777910232544
995,0.1947874387856207,0.9599999785423279,0.009999999776482582,0.03999999910593033
996,0.264862993761169,0.9333333373069763,0.06666667014360428,0.009999999776482582
997,0.5174014842817659,0.824999988079071,0.125,0.05000000074505806
998,0.5912397234812425,0.75,0.2222222238779068,0.02777777798473835
999,0.46566635981897103,0.84375,0.125,0.03125
1000,0.5537775436062523,0.75,0.25,0.009999999776482582
1001,0.6029416022431903,0.7547169923782349,0.2075471729040146,0.03773584961891174
1002,0.9777108646853989,0.24460431933403015,0.42446044087409973,0.3309352397918701
1003,0.8892432831811358,0.2338709682226181,0.19354838132858276,0.5725806355476379
1004,0.7309629283031208,0.6000000238418579,0.36000001430511475,0.03999999910593033
1005,0.7840755741594565,0.44736841320991516,0.05263157933950424,0.5
1006,0.9836509713137254,0.3835616409778595,0.36986300349235535,0.24657534062862396
1007,0.4875274452946609,0.19230769574642181,0.009999999776482582,0.807692289352417
1008,0.6545196599696992,0.4000000059604645,0.6000000238418579,0.009999999776482582
1009,0.7987676346497858,0.6581196784973145,0.1538461595773697,0.18803419172763824
1010,0.7490760596477672,0.6382978558540344,0.06382978707551956,0.2978723347187042
1011,0.6665339903151601,0.5588235259056091,0.009999999776482582,0.44117647409439087
1012,0.744920708583124,0.2549019753932953,0.0784313753247261,0.6666666865348816
1014,0.4799689273560026,0.8484848737716675,0.09090909361839294,0.06060606241226196
1015,0.5864864879834831,0.7142857313156128,0.2857142984867096,0.009999999776482582
1016,0.08383612698161111,1.0,0.009999999776482582,0.009999999776482582
